time,frequency,confidence
5.570,197.061,0.691574
5.580,197.302,0.657632
5.590,197.125,0.703709
5.600,197.281,0.759296
5.610,197.276,0.700346
5.620,292.783,0.432873
5.630,292.916,0.825409
5.640,292.593,0.750851
5.650,291.724,0.781224
5.660,196.010,0.515095
5.670,294.062,0.563708
5.680,294.897,0.819015
5.690,295.020,0.915329
5.700,295.116,0.795278
5.710,294.809,0.770378
5.720,294.611,0.637921
5.730,294.596,0.795566
5.740,294.803,0.791941
5.750,295.105,0.580065
5.760,294.887,0.497508
5.770,296.039,0.391055
5.780,295.101,0.218790
5.790,295.586,0.727869
5.800,296.107,0.589871
5.810,295.668,0.796436
5.820,294.847,0.953305
5.830,295.128,0.765489
5.840,292.561,0.431077
5.850,259.866,0.169720
5.860,288.672,0.324289
5.870,587.360,0.906519
5.880,588.860,0.943243
5.890,589.695,0.874643
5.900,197.201,0.484970
5.910,197.139,0.775186
5.920,196.869,0.906856
5.930,197.045,0.946044
5.940,196.880,0.973423
5.950,196.945,0.972935
5.960,196.797,0.969359
5.970,196.786,0.969278
5.980,197.051,0.967615
5.990,197.341,0.941215
6.000,196.909,0.813659
6.010,293.597,0.835923
6.020,293.480,0.911130
6.030,293.673,0.865539
6.040,294.078,0.817370
6.050,293.979,0.779984
6.060,294.323,0.549672
6.070,293.741,0.631840
6.080,294.512,0.730386
6.090,294.675,0.763728
6.100,197.226,0.522804
6.110,294.689,0.644240
6.120,294.953,0.622841
6.130,294.840,0.748334
6.140,294.644,0.866818
6.150,294.415,0.928465
6.160,294.281,0.929820
6.170,295.419,0.822738
6.180,294.947,0.814303
6.190,294.338,0.908780
6.200,294.836,0.871779
6.210,293.864,0.576822
6.220,197.534,0.462497
6.230,197.686,0.546269
6.240,197.834,0.273212
6.250,197.785,0.370506
6.260,294.856,0.432633
6.270,197.346,0.533939
6.280,294.939,0.777508
6.290,294.265,0.801807
6.300,295.324,0.572833
6.310,292.028,0.785324
6.320,294.330,0.947522
6.330,293.264,0.873047
6.340,294.819,0.939128
6.350,294.778,0.975525
6.360,294.664,0.975878
6.370,294.819,0.976052
6.380,294.397,0.972752
6.390,294.743,0.968960
6.400,294.713,0.969053
6.410,294.346,0.971017
6.420,294.787,0.965087
6.430,294.240,0.965727
6.440,294.589,0.965316
6.450,293.945,0.953125
6.460,294.576,0.959375
6.470,294.828,0.956113
6.480,294.889,0.940013
6.490,295.243,0.943744
6.500,294.618,0.956939
6.510,294.670,0.965294
6.520,294.301,0.947042
6.530,294.724,0.946461
6.540,295.162,0.898215
6.550,295.644,0.925527
6.560,295.672,0.913386
6.570,295.432,0.946050
6.580,295.437,0.941367
6.590,295.387,0.956501
6.600,295.424,0.942691
6.610,294.903,0.962650
6.620,295.182,0.940314
6.630,295.554,0.929448
6.640,295.323,0.908188
6.650,295.411,0.922296
6.660,294.923,0.927624
6.670,294.078,0.879914
6.680,294.712,0.896812
6.690,291.894,0.816934
6.700,293.949,0.956326
6.710,293.776,0.960569
6.720,294.378,0.981084
6.730,294.445,0.982372
6.740,294.447,0.981339
6.750,294.220,0.972096
6.760,294.280,0.972966
6.770,294.107,0.972029
6.780,294.191,0.967436
6.790,294.650,0.979771
6.800,294.508,0.973283
6.810,294.745,0.962500
6.820,294.007,0.955618
6.830,294.325,0.939870
6.840,294.011,0.938355
6.850,294.325,0.891663
6.860,294.196,0.840606
6.870,294.493,0.825363
6.880,293.895,0.879770
6.890,294.737,0.725967
6.900,294.381,0.940616
6.910,294.990,0.792288
6.920,294.969,0.916752
6.930,294.346,0.857950
6.940,293.894,0.903397
6.950,292.775,0.913893
6.960,293.544,0.929806
6.970,296.513,0.848542
6.980,294.186,0.935136
6.990,296.027,0.808599
7.000,293.501,0.910782
7.010,294.593,0.509895
7.020,294.012,0.576350
7.030,294.858,0.429440
7.040,294.390,0.798726
7.050,294.977,0.889899
7.060,294.660,0.899500
7.070,294.895,0.925015
7.080,294.774,0.938551
7.090,295.219,0.916041
7.100,294.275,0.928585
7.110,294.222,0.512728
7.120,293.952,0.767428
7.130,294.297,0.523190
7.140,295.115,0.790163
7.150,295.001,0.783878
7.160,294.320,0.770010
7.170,294.852,0.618166
7.180,393.779,0.948000
7.190,393.705,0.981511
7.200,393.428,0.976658
7.210,394.645,0.930891
7.220,394.639,0.920556
7.230,394.423,0.827893
7.240,394.468,0.934197
7.250,393.682,0.911597
7.260,394.159,0.920024
7.270,394.248,0.775378
7.280,393.984,0.757301
7.290,197.606,0.714700
7.300,196.992,0.859400
7.310,196.999,0.826492
7.320,196.968,0.830949
7.330,196.614,0.789779
7.340,197.004,0.926557
7.350,195.892,0.745078
7.360,196.542,0.894742
7.370,196.634,0.529018
7.380,391.058,0.332880
7.390,296.542,0.206736
7.400,492.883,0.229860
7.410,295.550,0.740109
7.420,492.251,0.297525
7.430,295.081,0.589787
7.440,491.730,0.339902
7.450,295.106,0.722618
7.460,492.049,0.285276
7.470,393.439,0.306541
7.480,387.834,0.249033
7.490,393.306,0.910320
7.500,392.983,0.972072
7.510,393.955,0.975804
7.520,394.245,0.968324
7.530,394.463,0.961109
7.540,394.738,0.944931
7.550,393.790,0.966996
7.560,394.413,0.957236
7.570,393.344,0.955945
7.580,393.262,0.963665
7.590,392.967,0.956594
7.600,392.167,0.932199
7.610,393.442,0.958324
7.620,392.321,0.926722
7.630,392.257,0.937500
